codice_istat;cap
062028;82015
062043;82016
062047;82017
062012;82018
062058;82018
062066;82018
062070;82019
062007;82020
062011;82020
062013;82020
062024;82020
062031;82020
062033;82020
062034;82020
062036;82020
062041;82020
062045;82020
062046;82020
062050;82020
062052;82020
062056;82020
062059;82020
062069;82020
062003;82021
062078;82021
062016;82022
062020;82023
062017;82024
062025;82024
062042;82025
062044;82026
062072;82026
062015;82027
062054;82027
062057;82028
062064;82029
062004;82030
062014;82030
062018;82030
062021;82030
062027;82030
062029;82030
062030;82030
062035;82030
062038;82030
062039;82030
062049;82030
062051;82030
062053;82030
062055;82030
062061;82030
062068;82030
062075;82030
062076;82030
062002;82031
062023;82032
062026;82033
062037;82034
062062;82034
062063;82034
062073;82036
062019;82037
062074;82037
062077;82038
062008;82100
064018;83010
064027;83010
064039;83010
064071;83010
064091;83010
064105;83010
064111;83010
064113;83010
064002;83011
064025;83012
064049;83013
064067;83014
064073;83015
064078;83016
064080;83017
064083;83018
064001;83020
064026;83020
064029;83020
064031;83020
064034;83020
064047;83020
064064;83020
064068;83020
064076;83020
064077;83020
064084;83020
064088;83020
064100;83020
064103;83020
064106;83020
064007;83021
064010;83022
064043;83023
064054;83024
064121;83025
064065;83027
064099;83028
064101;83029
064037;83030
064042;83030
064046;83030
064048;83030
064051;83030
064053;83030
064055;83030
064056;83030
064072;83030
064074;83030
064093;83030
064096;83030
064107;83030
064110;83030
064116;83030
064118;83030
064120;83030
064005;83031
064012;83032
064020;83034
064038;83035
064050;83036
064052;83037
064059;83038
064075;83039
064003;83040
064013;83040
064014;83040
064016;83040
064017;83040
064019;83040
064021;83040
064022;83040
064023;83040
064024;83040
064028;83040
064030;83040
064032;83040
064033;83040
064035;83040
064036;83040
064040;83040
064045;83040
064058;83040
064063;83040
064004;83041
064006;83042
064009;83043
064011;83044
064015;83045
064041;83046
064044;83047
064057;83048
064060;83049
064069;83050
064079;83050
064081;83050
064082;83050
064085;83050
064086;83050
064087;83050
064090;83050
064095;83050
064097;83050
064098;83050
064102;83050
064115;83050
064117;83050
064119;83050
064066;83051
064070;83052
064089;83053
064092;83054
064104;83055
064108;83056
064109;83057
064112;83058
064114;83059
064008;83100
065011;84010
065041;84010
065044;84010
065047;84010
065053;84010
065066;84010
065068;84010
065102;84010
065104;84010
065122;84010
065130;84010
065132;84010
065138;84010
065151;84010
065006;84011
065007;84012
065037;84013
065078;84014
065079;84015
065088;84016
065100;84017
065137;84018
065157;84019
065008;84020
065015;84020
065030;84020
065033;84020
065043;84020
065045;84020
065048;84020
065063;84020
065083;84020
065086;84020
065089;84020
065094;84020
065105;84020
065110;84020
065111;84020
065117;84020
065120;84020
065131;84020
065155;84020
065017;84021
065022;84022
065046;84024
065050;84025
065101;84026
065128;84027
065140;84028
065143;84029
065010;84030
065019;84030
065026;84030
065027;84030
065029;84030
065075;84030
065077;84030
065093;84030
065125;84030
065126;84030
065133;84030
065148;84030
065150;84030
065012;84031
065018;84032
065076;84033
065087;84034
065097;84035
065114;84036
065129;84037
065136;84038
065146;84039
065004;84040
065023;84040
065024;84040
065028;84040
065032;84040
065038;84040
065001;84042
065002;84043
065003;84044
065005;84045
065009;84046
065025;84047
065031;84048
065035;84049
065049;84050
065054;84050
065058;84050
065059;84050
065060;84050
065062;84050
065064;84050
065065;84050
065039;84051
065040;84052
065042;84053
065051;84055
065057;84056
065061;84057
065021;84059
065069;84060
065070;84060
065071;84060
065074;84060
065080;84060
065084;84060
065085;84060
065091;84060
065092;84060
065103;84060
065107;84060
065081;84061
065082;84062
065095;84065
065096;84066
065127;84067
065098;84068
065106;84069
065109;84070
065112;84070
065113;84070
065115;84070
065119;84070
065123;84070
065124;84070
065139;84070
065144;84070
065152;84070
065153;84070
065134;84073
065141;84074
065145;84075
065147;84076
065149;84077
065154;84078
065156;84079
065020;84080
065090;84080
065013;84081
065016;84082
065034;84083
065052;84084
065067;84085
065108;84086
065135;84087
065142;84088
065036;84090
065055;84090
065072;84090
065121;84090
065014;84091
065158;84092
065056;84095
065073;84096
065099;84098
065118;84099
065116;84121
065116;84122
065116;84123
065116;84124
065116;84125
065116;84126
065116;84127
065116;84128
065116;84129
065116;84131
065116;84132
065116;84133
065116;84134
065116;84135
076001;85010
076003;85010
076004;85010
076005;85010
076009;85010
076014;85010
076015;85010
076017;85010
076018;85010
076024;85010
076035;85010
076038;85010
076049;85010
076061;85010
076062;85010
076073;85010
076094;85010
076002;85011
076029;85012
076036;85013
076041;85014
076056;85015
076060;85016
076090;85017
076093;85018
076006;85020
076032;85020
076047;85020
076051;85020
076058;85020
076065;85020
076067;85020
076072;85020
076076;85020
076099;85020
076007;85021
076011;85022
076033;85023
076043;85024
076048;85025
076057;85026
076064;85027
076066;85028
076095;85029
076016;85030
076019;85030
076020;85030
076026;85030
076027;85030
076074;85030
076075;85030
076077;85030
076078;85030
076088;85030
076025;85031
076028;85032
076087;85032
076030;85033
076031;85034
076034;85034
076055;85035
076069;85036
076080;85037
076085;85038
076086;85039
076022;85040
076023;85040
076054;85040
076068;85040
076097;85040
076039;85042
076040;85043
076042;85044
076044;85046
076050;85047
076070;85048
076092;85049
076008;85050
076010;85050
076013;85050
076021;85050
076037;85050
076046;85050
076079;85050
076081;85050
076082;85050
076083;85050
076084;85050
076089;85050
076100;85050
076012;85051
076045;85052
076052;85053
076053;85054
076059;85055
076071;85056
076091;85057
076096;85058
076098;85059
076063;85100
070005;86010
070008;86010
070012;86010
070016;86010
070018;86010
070023;86010
070026;86010
070038;86010
070049;86010
070066;86010
070067;86010
070082;86010
070002;86011
070017;86012
070025;86013
070028;86014
070030;86015
070057;86016
070075;86017
070080;86018
070084;86019
070007;86020
070014;86020
070020;86020
070022;86020
070024;86020
070039;86020
070054;86020
070060;86020
070063;86020
070071;86020
070073;86020
070076;86020
070003;86021
070032;86022
070041;86023
070052;86024
070059;86025
070062;86026
070070;86027
070079;86028
070081;86029
070001;86030
070013;86030
070019;86030
070027;86030
070033;86030
070034;86030
070036;86030
070037;86030
070045;86030
070064;86030
070065;86030
070077;86030
070015;86031
070042;86032
070043;86033
070029;86034
070031;86035
070046;86036
070050;86037
070051;86038
070078;86039
070009;86040
070035;86040
070040;86040
070044;86040
070047;86040
070048;86040
070053;86040
070056;86040
070058;86040
070061;86040
070068;86040
070004;86041
070010;86042
070011;86043
070021;86044
070055;86045
070069;86046
070072;86047
070074;86048
070083;86049
094018;86070
094021;86070
094025;86070
094028;86070
094042;86070
094044;86070
094048;86070
094012;86071
094036;86071
094014;86072
094017;86073
094019;86074
094030;86075
094038;86077
094050;86078
094052;86079
094001;86080
094004;86080
094009;86080
094013;86080
094027;86080
094029;86080
094033;86080
094041;86080
094046;86080
094002;86081
094006;86082
094007;86083
094020;86084
094035;86085
094037;86086
094039;86087
094043;86088
094051;86089
094010;86090
094011;86090
094024;86090
094031;86090
094034;86090
094003;86091
094005;86092
094040;86092
094008;86093
094016;86094
094022;86095
094047;86095
094026;86096
094045;86096
094015;86097
094032;86097
094049;86097
070006;86100
094023;86170
078001;87010
078038;87010
078041;87010
078054;87010
078057;87010
078066;87010
078069;87010
078073;87010
078085;87010
078109;87010
078111;87010
078115;87010
078124;87010
078128;87010
078129;87010
078131;87010
078136;87010
078146;87010
078148;87010
078029;87011
078033;87012
078051;87013
078063;87014
078064;87015
078083;87016
078104;87017
078123;87018
078142;87019
078002;87020
078005;87020
078019;87020
078020;87020
078060;87020
078061;87020
078071;87020
078088;87020
078092;87020
078117;87020
078125;87020
078130;87020
078132;87020
078149;87020
078153;87020
078015;87021
078040;87022
078048;87023
078058;87024
078084;87026
078091;87027
078101;87028
078138;87029
078014;87030
078026;87030
078042;87030
078050;87030
078052;87030
078055;87030
078067;87030
078072;87030
078126;87030
078135;87030
078140;87030
078004;87031
078010;87032
078013;87033
078059;87034
078062;87035
078102;87036
078116;87037
078122;87038
078008;87040
078030;87040
078031;87040
078039;87040
078070;87040
078076;87040
078077;87040
078079;87040
078080;87040
078093;87040
078094;87040
078106;87040
078112;87040
078121;87040
078145;87040
078155;87040
078003;87041
078009;87042
078017;87043
078037;87044
078049;87045
078081;87046
078127;87047
078133;87048
078016;87050
078027;87050
078035;87050
078043;87050
078053;87050
078065;87050
078075;87050
078078;87050
078090;87050
078096;87050
078097;87050
078098;87050
078110;87050
078012;87051
078034;87053
078105;87054
078119;87055
078134;87056
078139;87057
078143;87058
078156;87059
078018;87060
078021;87060
078022;87060
078046;87060
078047;87060
078074;87060
078089;87060
078099;87060
078113;87060
078118;87060
078137;87060
078147;87060
078152;87060
078023;87061
078025;87062
078157;87064
078068;87066
078114;87069
078006;87070
078007;87070
078024;87070
078032;87070
078036;87070
078082;87070
078086;87070
078100;87070
078107;87070
078120;87070
078011;87071
078056;87072
078087;87073
078103;87074
078150;87075
078154;87076
078045;87100
079034;88020
079065;88020
079011;88021
079108;88021
079039;88022
079059;88024
079069;88025
079114;88025
079004;88040
079020;88040
079030;88040
079033;88040
079048;88040
079060;88040
079073;88040
079074;88040
079077;88040
079083;88040
079096;88040
079099;88040
079110;88040
079115;88040
079129;88040
079131;88040
079043;88041
079047;88042
079072;88044
079058;88045
079160;88046
079087;88047
079138;88049
079003;88050
079005;88050
079009;88050
079017;88050
079027;88050
079052;88050
079068;88050
079071;88050
079089;88050
079092;88050
079095;88050
079126;88050
079127;88050
079133;88050
079134;88050
079139;88050
079151;88050
079157;88050
079036;88051
079130;88054
079002;88055
079146;88055
079147;88056
079007;88060
079008;88060
079042;88060
079055;88060
079056;88060
079063;88060
079080;88060
079081;88060
079094;88060
079116;88060
079117;88060
079118;88060
079123;88060
079148;88060
079018;88062
079029;88064
079061;88065
079024;88067
079025;88067
079088;88067
079122;88067
079137;88068
079142;88069
079012;88070
079143;88071
079023;88100
101008;88811
101011;88812
101007;88813
101014;88814
101025;88816
101003;88817
101021;88817
101016;88818
101027;88819
101019;88821
101004;88822
101026;88823
101001;88824
101023;88825
101020;88831
101024;88831
101022;88832
101002;88833
101006;88833
101005;88834
101018;88835
101009;88836
101017;88837
101015;88838
101013;88841
101012;88842
101010;88900
080051;89010
080084;89010
080094;89010
080095;89010
080007;89011
080031;89012
080038;89013
080055;89014
080057;89015
080065;89016
080071;89017
080096;89018
080003;89020
080019;89020
080037;89020
080046;89020
080048;89020
080049;89020
080075;89020
080076;89020
080087;89020
080089;89020
080027;89021
080028;89022
080042;89023
080061;89024
080069;89025
080097;89026
080081;89027
080086;89028
080093;89029
080001;89030
080008;89030
080015;89030
080021;89030
080023;89030
080024;89030
080029;89030
080033;89030
080070;89030
080074;89030
080079;89030
080090;89030
080005;89031
080009;89032
080011;89033
080012;89034
080013;89035
080014;89036
080056;89038
080060;89039
080002;89040
080004;89040
080010;89040
080017;89040
080020;89040
080026;89040
080036;89040
080047;89040
080052;89040
080058;89040
080059;89040
080062;89040
080064;89040
080072;89040
080082;89040
080091;89040
080025;89041
080039;89042
080040;89043
080043;89044
080044;89045
080045;89046
080067;89047
080088;89048
080092;89049
080016;89050
080030;89050
080032;89050
080034;89050
080041;89050
080077;89050
080080;89050
080018;89052
080035;89054
080078;89056
080083;89057
080085;89058
080006;89060
080022;89060
080066;89060
080068;89060
080050;89063
080053;89064
080054;89065
080073;89069
080063;89121
080063;89122
080063;89123
080063;89124
080063;89125
080063;89126
080063;89127
080063;89128
080063;89129
080063;89131
080063;89132
080063;89133
080063;89134
080063;89135
102027;89812
102029;89813
102011;89814
102014;89815
102006;89816
102003;89817
102005;89818
102023;89819
102035;89821
102045;89821
102004;89822
102037;89822
102038;89822
102041;89822
102010;89823
102022;89823
102024;89824
102016;89831
102039;89831
102040;89831
102001;89832
102002;89832
102007;89832
102008;89833
102028;89834
102046;89834
102012;89841
102031;89841
102032;89842
102013;89843
102020;89843
102036;89843
102043;89843
102019;89844
102025;89844
102015;89851
102017;89851
102033;89851
102021;89852
102034;89853
102026;89861
102044;89861
102009;89862
102018;89863
102042;89864
102030;89866
102048;89867
102050;89867
102049;89868
102047;89900
082004;90010
082017;90010
082035;90010
082041;90010
082042;90010
082044;90010
082059;90010
082065;90010
082006;90011
082014;90012
082022;90013
082023;90014
082027;90015
082032;90016
082067;90017
082070;90018
082073;90019
082002;90020
082003;90020
082012;90020
082024;90020
082051;90020
082068;90020
082069;90020
082081;90020
082082;90020
082001;90021
082015;90022
082030;90023
082036;90024
082045;90025
082055;90026
082056;90027
082058;90028
082076;90029
082011;90030
082016;90030
082018;90030
082025;90030
082026;90030
082033;90030
082039;90030
082040;90030
082047;90030
082052;90030
082080;90030
082009;90031
082010;90032
082029;90033
082034;90034
082046;90035
082048;90036
082057;90037
082060;90038
082079;90039
082020;90040
082043;90040
082061;90040
082072;90040
082007;90041
082013;90042
082019;90043
082021;90044
082031;90045
082049;90046
082054;90047
082064;90048
082071;90049
082075;90051
082028;90052
082037;90054
082008;90061
082062;90066
082077;90070
082078;90071
082005;90072
082066;90082
082038;90084
082050;90086
082063;90088
082074;90090
082053;90121
082053;90123
082053;90124
082053;90125
082053;90126
082053;90127
082053;90128
082053;90129
082053;90131
082053;90133
082053;90134
082053;90135
082053;90136
082053;90138
082053;90139
082053;90141
082053;90142
082053;90143
082053;90144
082053;90145
082053;90146
082053;90147
082053;90149
082053;90151
081023;91010
081001;91011
081002;91012
081003;91013
081005;91014
081007;91015
081008;91016
081014;91017
081018;91018
081022;91019
081016;91020
081017;91020
081004;91021
081006;91022
081009;91023
081010;91024
081011;91025
081012;91026
081013;91027
081015;91028
081019;91029
081020;91030
081025;91031
081024;91032
081021;91100
084002;92010
084004;92010
084005;92010
084006;92010
084007;92010
084022;92010
084024;92010
084032;92010
084042;92010
084014;92011
084015;92012
084023;92013
084028;92014
084030;92015
084033;92016
084034;92017
084038;92018
084041;92019
084008;92020
084013;92020
084016;92020
084018;92020
084029;92020
084035;92020
084036;92020
084037;92020
084039;92020
084040;92020
084043;92020
084003;92021
084009;92022
084010;92023
084011;92024
084012;92025
084017;92026
084021;92027
084026;92028
084031;92029
084020;92031
084019;92035
084025;92038
084027;92044
084001;92100
085001;93010
085002;93010
085005;93010
085006;93010
085008;93010
085010;93010
085011;93010
085014;93010
085018;93010
085020;93010
085021;93010
085022;93010
085003;93011
085007;93012
085009;93013
085012;93014
085013;93015
085015;93016
085016;93017
085017;93018
085019;93019
085004;93100
086003;94010
086006;94010
086007;94010
086008;94010
086010;94010
086013;94010
086017;94010
086001;94011
086004;94012
086011;94013
086012;94014
086014;94015
086015;94016
086016;94017
086018;94018
086019;94019
086002;94020
086005;94021
086020;94028
086009;94100
087026;95010
087046;95010
087048;95010
087010;95011
087014;95012
087016;95013
087017;95014
087021;95015
087023;95016
087035;95017
087039;95018
087055;95019
087001;95020
087002;95021
087003;95022
087004;95024
087005;95025
087042;95027
087052;95028
087053;95029
087019;95030
087024;95030
087051;95030
087006;95031
087007;95032
087008;95033
087009;95034
087022;95035
087038;95036
087041;95037
087047;95038
087050;95039
087013;95040
087028;95040
087036;95040
087037;95040
087040;95040
087043;95040
087056;95040
087011;95041
087018;95042
087025;95043
087027;95044
087029;95045
087032;95046
087033;95047
087049;95048
087054;95049
087057;95050
087031;95052
087034;95053
087058;95054
087044;95055
087045;95056
087012;95058
087020;95059
087030;95062
087015;95121
087015;95122
087015;95123
087015;95124
087015;95125
087015;95126
087015;95127
087015;95128
087015;95129
087015;95131
089003;96010
089004;96010
089005;96010
089007;96010
089008;96010
089012;96010
089015;96010
089018;96010
089019;96010
089021;96010
089001;96011
089002;96012
089006;96013
089009;96014
089010;96015
089011;96016
089013;96017
089014;96018
089016;96019
089020;96026
089017;96100
088004;97010
088007;97010
088001;97011
088002;97012
088003;97013
088005;97014
088006;97015
088008;97016
088010;97017
088011;97018
088012;97019
088009;97100
083002;98020
083045;98020
083065;98020
083003;98021
083021;98022
083027;98023
083036;98025
083061;98026
083072;98027
083089;98028
083094;98029
083004;98030
083015;98030
083022;98030
083024;98030
083029;98030
083031;98030
083040;98030
083044;98030
083053;98030
083055;98030
083058;98030
083071;98030
083074;98030
083083;98030
083085;98030
083090;98030
083008;98031
083012;98032
083017;98033
083025;98034
083032;98035
083034;98036
083038;98037
083093;98038
083097;98039
083018;98040
083035;98040
083047;98040
083073;98040
083098;98040
083103;98040
083104;98040
083054;98041
083064;98042
083076;98043
083077;98044
083080;98045
083086;98046
083092;98047
083096;98048
083105;98049
083023;98050
083037;98050
083043;98050
083087;98050
083106;98050
083005;98051
083016;98053
083028;98054
083041;98055
083046;98056
083049;98057
083062;98058
083075;98059
083006;98060
083019;98060
083056;98060
083063;98060
083068;98060
083088;98060
083100;98060
083102;98060
083007;98061
083020;98062
083033;98063
083039;98064
083057;98065
083066;98066
083069;98067
083081;98068
083095;98069
083001;98070
083010;98070
083013;98070
083014;98070
083026;98070
083030;98070
083042;98070
083050;98070
083051;98070
083059;98070
083067;98070
083070;98070
083079;98070
083082;98070
083107;98070
083108;98070
083009;98071
083011;98072
083052;98073
083060;98074
083078;98075
083084;98076
083091;98077
083099;98078
083101;98079
083048;98121
083048;98122
083048;98123
083048;98124
083048;98125
083048;98126
083048;98127
083048;98128
083048;98129
083048;98131
083048;98132
083048;98133
083048;98134
083048;98135
083048;98136
083048;98137
083048;98138
083048;98139
083048;98141
083048;98142
083048;98143
083048;98144
083048;98145
083048;98146
083048;98147
083048;98148
083048;98149
083048;98151
083048;98152
083048;98153
083048;98154
083048;98155
083048;98156
083048;98157
083048;98158
083048;98161
083048;98162
083048;98163
083048;98164
083048;98165
083048;98166
083048;98167
083048;98168
999999;99999
